Unnamed: 0,robustness,r10,r90,output,stage,sector_hazard,cc_scenario,portfolio
2215,344.87,262.35,399.04,invest_f_a,2,multihaz_agr,Wp,09_02_00_00
2216,112.62,112.0,114.64,invest_f_a,2,multihaz_agr,Wp,06_03_00_00
2217,130.25,113.77,118.0,invest_f_a,2,multihaz_agr,Wp,03_04_00_00
2218,116.75,114.99,117.97,invest_f_a,2,multihaz_agr,Wp,01_03_00_00
2219,344.87,262.35,399.04,invest_f_a,2,multihaz_agr,Wp,09_06_00_00
2220,142.15,142.0,142.37,invest_f_a,2,multihaz_agr,Wp,08_03_00_00
2221,113.87,113.15,114.42,invest_f_a,2,multihaz_agr,Wp,04_09_00_00
2222,154.6,112.0,254.0,invest_f_a,2,multihaz_agr,Wp,05_05_00_00
2223,344.87,262.35,399.04,invest_f_a,2,multihaz_agr,Wp,09_01_00_00
2224,344.87,262.35,399.04,invest_f_a,2,multihaz_agr,Wp,09_03_00_00
2225,113.78,112.93,114.42,invest_f_a,2,multihaz_agr,Wp,04_06_00_00
2226,142.36,142.0,142.84,invest_f_a,2,multihaz_agr,Wp,07_09_00_00
2227,327.45,224.18,396.99,invest_f_a,2,multihaz_agr,Wp,11_06_00_00
2228,142.15,142.0,142.37,invest_f_a,2,multihaz_agr,Wp,08_07_00_00
2229,332.85,249.85,396.99,invest_f_a,2,multihaz_agr,Wp,11_03_00_00
2230,154.6,112.0,254.0,invest_f_a,2,multihaz_agr,Wp,05_08_00_00
2231,116.72,114.99,117.97,invest_f_a,2,multihaz_agr,Wp,01_10_00_00
2232,142.25,142.0,143.09,invest_f_a,2,multihaz_agr,Wp,08_00_00_00
2233,0.0,0.0,0.0,invest_f_a,2,multihaz_agr,Wp,00_09_00_00
2234,113.78,112.93,114.42,invest_f_a,2,multihaz_agr,Wp,04_05_00_00
2235,142.36,142.0,142.84,invest_f_a,2,multihaz_agr,Wp,07_02_00_00
2236,130.42,114.57,118.0,invest_f_a,2,multihaz_agr,Wp,03_09_00_00
2237,113.78,112.93,114.42,invest_f_a,2,multihaz_agr,Wp,04_04_00_00
2238,115.78,114.69,116.7,invest_f_a,2,multihaz_agr,Wp,02_03_00_00
2239,384.42,297.8,412.92,invest_f_a,2,multihaz_agr,Wp,10_02_00_00
2240,130.44,114.57,118.0,invest_f_a,2,multihaz_agr,Wp,03_03_00_00
2241,327.45,224.18,396.99,invest_f_a,2,multihaz_agr,Wp,11_05_00_00
2242,142.36,142.0,142.84,invest_f_a,2,multihaz_agr,Wp,07_08_00_00
2243,142.36,142.0,142.84,invest_f_a,2,multihaz_agr,Wp,07_10_00_00
2244,29.21,23.05,35.07,invest_d_a,2,multihaz_agr,Wp,02_09_00_00
2245,37.65,35.65,38.55,invest_d_a,2,multihaz_agr,Wp,10_01_00_00
2246,38.05,35.89,40.57,invest_d_a,2,multihaz_agr,Wp,05_06_00_00
2247,32.21,29.75,34.04,invest_d_a,2,multihaz_agr,Wp,11_07_00_00
2248,33.98,25.16,38.5,invest_d_a,2,multihaz_agr,Wp,09_08_00_00
2249,35.75,27.07,40.03,invest_d_a,2,multihaz_agr,Wp,02_08_00_00
2250,31.84,28.65,33.92,invest_d_a,2,multihaz_agr,Wp,03_07_00_00
2251,38.08,35.78,38.73,invest_d_a,2,multihaz_agr,Wp,02_05_00_00
2252,25.59,22.95,27.19,invest_d_a,2,multihaz_agr,Wp,04_02_00_00
2253,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,Wp,02_00_00_00
2254,37.69,35.69,38.59,invest_d_a,2,multihaz_agr,Wp,09_04_00_00
2255,37.58,35.47,38.6,invest_d_a,2,multihaz_agr,Wp,10_05_00_00
2256,37.69,35.69,38.59,invest_d_a,2,multihaz_agr,Wp,11_04_00_00
2257,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,Wp,01_00_00_00
2258,37.01,33.87,38.55,invest_d_a,2,multihaz_agr,Wp,07_01_00_00
2259,21.98,20.22,22.14,invest_d_a,2,multihaz_agr,Wp,10_10_00_00
2260,37.59,35.47,38.66,invest_d_a,2,multihaz_agr,Wp,00_05_00_00
2261,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,Wp,05_00_00_00
2262,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,Wp,03_00_00_00
2263,27.6,19.92,34.95,invest_d_a,2,multihaz_agr,Wp,02_01_00_00
2264,32.7,30.76,33.58,invest_d_a,2,multihaz_agr,Wp,09_09_00_00
2265,38.05,35.89,40.57,invest_d_a,2,multihaz_agr,Wp,08_06_00_00
2266,21.98,20.22,22.14,invest_d_a,2,multihaz_agr,Wp,03_10_00_00
2267,37.59,35.47,38.6,invest_d_a,2,multihaz_agr,Wp,07_05_00_00
2268,36.7,33.87,38.55,invest_d_a,2,multihaz_agr,Wp,04_01_00_00
2269,21.98,20.22,22.14,invest_d_a,2,multihaz_agr,Wp,11_10_00_00
2270,37.65,35.65,38.55,invest_d_a,2,multihaz_agr,Wp,05_01_00_00
2271,35.88,33.61,36.9,invest_d_a,2,multihaz_agr,Wp,10_09_00_00
2272,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,Wp,11_00_00_00
2273,27.6,19.92,34.95,invest_d_a,2,multihaz_agr,Wp,01_01_00_00
2274,26.53,25.07,27.19,invest_d_a,2,multihaz_agr,Wp,00_02_00_00
2275,29.94,22.37,37.42,invest_d_a,2,multihaz_agr,Wp,03_08_00_00
2276,38.06,35.89,40.57,invest_d_a,2,multihaz_agr,Wp,07_06_00_00
2277,21.98,20.22,22.14,invest_d_a,2,multihaz_agr,Wp,05_10_00_00
2278,32.22,29.75,34.09,invest_d_a,2,multihaz_agr,Wp,02_07_00_00
2279,35.75,27.08,40.03,invest_d_a,2,multihaz_agr,Wp,01_08_00_00
2280,35.75,27.08,40.03,invest_d_a,2,multihaz_agr,Wp,11_08_00_00
2281,21.98,20.22,22.14,invest_d_a,2,multihaz_agr,Wp,02_10_00_00
2282,21.98,20.22,22.14,invest_d_a,2,multihaz_agr,Wp,09_10_00_00
2283,17.18,13.38,23.68,invest_d_a,2,multihaz_agr,Wp,11_02_00_00
2284,38.56,34.18,41.82,invest_d_a,2,multihaz_agr,Wp,10_08_00_00
2285,38.56,34.18,41.82,invest_d_a,2,multihaz_agr,Wp,00_08_00_00
2286,21.98,20.22,22.14,invest_d_a,2,multihaz_agr,Wp,00_10_00_00
2287,37.64,34.18,41.27,invest_d_a,2,multihaz_agr,Wp,06_08_00_00
2288,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,Wp,07_00_00_00
2289,25.58,22.95,27.19,invest_d_a,2,multihaz_agr,Wp,06_02_00_00
2290,32.21,29.75,34.04,invest_d_a,2,multihaz_agr,Wp,01_07_00_00
2291,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,Wp,00_00_00_00
2292,37.69,35.69,38.59,invest_d_a,2,multihaz_agr,Wp,00_04_00_00
2293,37.77,35.74,38.66,invest_d_a,2,multihaz_agr,Wp,03_05_00_00
2294,38.58,34.18,41.82,invest_d_a,2,multihaz_agr,Wp,08_08_00_00
2295,31.42,27.67,33.76,invest_d_a,2,multihaz_agr,Wp,07_07_00_00
2296,17.18,13.38,23.68,invest_d_a,2,multihaz_agr,Wp,01_02_00_00
2297,36.28,33.45,38.12,invest_d_a,2,multihaz_agr,Wp,04_03_00_00
2298,31.8,28.65,33.92,invest_d_a,2,multihaz_agr,Wp,09_07_00_00
2299,35.88,33.61,36.9,invest_d_a,2,multihaz_agr,Wp,05_09_00_00
2300,26.53,25.07,27.19,invest_d_a,2,multihaz_agr,Wp,08_02_00_00
2301,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,Wp,10_00_00_00
2302,37.65,35.65,38.55,invest_d_a,2,multihaz_agr,Wp,00_01_00_00
2303,21.98,20.22,22.14,invest_d_a,2,multihaz_agr,Wp,04_10_00_00
2304,31.3,24.83,34.95,invest_d_a,2,multihaz_agr,Wp,03_01_00_00
2305,38.05,35.89,40.57,invest_d_a,2,multihaz_agr,Wp,00_06_00_00
2306,37.22,35.22,38.12,invest_d_a,2,multihaz_agr,Wp,00_03_00_00
2307,37.65,35.65,38.55,invest_d_a,2,multihaz_agr,Wp,08_01_00_00
2308,29.21,23.05,35.07,invest_d_a,2,multihaz_agr,Wp,01_09_00_00
2309,31.47,27.67,33.76,invest_d_a,2,multihaz_agr,Wp,06_07_00_00
2310,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,Wp,06_00_00_00
2311,21.98,20.22,22.14,invest_d_a,2,multihaz_agr,Wp,06_10_00_00
2312,37.69,35.69,38.59,invest_d_a,2,multihaz_agr,Wp,06_04_00_00
2313,20.06,13.55,23.68,invest_d_a,2,multihaz_agr,Wp,03_02_00_00
2314,38.07,35.78,38.73,invest_d_a,2,multihaz_agr,Wp,01_05_00_00
2315,27.6,19.92,34.95,invest_d_a,2,multihaz_agr,Wp,11_01_00_00
2316,37.76,35.71,38.61,invest_d_a,2,multihaz_agr,Wp,09_05_00_00
2317,36.7,33.87,38.55,invest_d_a,2,multihaz_agr,Wp,06_01_00_00
2318,29.21,23.05,35.07,invest_d_a,2,multihaz_agr,Wp,11_09_00_00
2319,35.88,33.61,36.9,invest_d_a,2,multihaz_agr,Wp,08_09_00_00
2320,34.93,32.01,36.9,invest_d_a,2,multihaz_agr,Wp,06_09_00_00
2321,37.69,35.69,38.59,invest_d_a,2,multihaz_agr,Wp,05_04_00_00
2322,38.44,36.1,40.57,invest_d_a,2,multihaz_agr,Wp,02_06_00_00
2323,37.22,35.22,38.12,invest_d_a,2,multihaz_agr,Wp,05_03_00_00
2324,37.69,35.69,38.59,invest_d_a,2,multihaz_agr,Wp,02_04_00_00
2325,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,Wp,09_00_00_00
2326,17.18,13.38,23.68,invest_d_a,2,multihaz_agr,Wp,02_02_00_00
2327,37.69,35.69,38.59,invest_d_a,2,multihaz_agr,Wp,10_04_00_00
2328,38.12,35.89,40.57,invest_d_a,2,multihaz_agr,Wp,06_06_00_00
2329,36.58,33.45,38.12,invest_d_a,2,multihaz_agr,Wp,07_03_00_00
2330,37.69,35.69,38.59,invest_d_a,2,multihaz_agr,Wp,08_04_00_00
2331,38.44,36.1,40.57,invest_d_a,2,multihaz_agr,Wp,03_06_00_00
2332,37.58,35.47,38.6,invest_d_a,2,multihaz_agr,Wp,08_05_00_00
2333,38.05,35.89,40.57,invest_d_a,2,multihaz_agr,Wp,10_06_00_00
2334,31.52,27.67,33.76,invest_d_a,2,multihaz_agr,Wp,04_07_00_00
2335,37.26,28.03,41.82,invest_d_a,2,multihaz_agr,Wp,04_08_00_00
2336,21.98,20.22,22.14,invest_d_a,2,multihaz_agr,Wp,08_10_00_00
2337,37.53,35.47,38.48,invest_d_a,2,multihaz_agr,Wp,06_05_00_00
2338,31.4,27.67,33.81,invest_d_a,2,multihaz_agr,Wp,00_07_00_00
2339,31.4,27.67,33.76,invest_d_a,2,multihaz_agr,Wp,05_07_00_00
2340,37.22,35.22,38.12,invest_d_a,2,multihaz_agr,Wp,10_03_00_00
2341,31.39,27.67,33.76,invest_d_a,2,multihaz_agr,Wp,10_07_00_00
2342,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,Wp,04_00_00_00
2343,37.69,35.69,38.59,invest_d_a,2,multihaz_agr,Wp,01_04_00_00
2344,37.69,35.69,38.59,invest_d_a,2,multihaz_agr,Wp,07_04_00_00
2345,38.44,36.1,40.57,invest_d_a,2,multihaz_agr,Wp,01_06_00_00
2346,26.53,25.07,27.19,invest_d_a,2,multihaz_agr,Wp,05_02_00_00
2347,23.35,22.22,23.87,invest_d_a,2,multihaz_agr,Wp,09_02_00_00
2348,36.27,33.45,38.12,invest_d_a,2,multihaz_agr,Wp,06_03_00_00
2349,37.69,35.69,38.59,invest_d_a,2,multihaz_agr,Wp,03_04_00_00
2350,30.6,24.4,36.51,invest_d_a,2,multihaz_agr,Wp,01_03_00_00
2351,38.2,36.1,40.57,invest_d_a,2,multihaz_agr,Wp,09_06_00_00
2352,37.22,35.22,38.12,invest_d_a,2,multihaz_agr,Wp,08_03_00_00
2353,34.93,32.01,36.9,invest_d_a,2,multihaz_agr,Wp,04_09_00_00
2354,37.58,35.47,38.6,invest_d_a,2,multihaz_agr,Wp,05_05_00_00
2355,34.46,32.79,35.22,invest_d_a,2,multihaz_agr,Wp,09_01_00_00
2356,34.04,32.37,34.8,invest_d_a,2,multihaz_agr,Wp,09_03_00_00
2357,38.11,35.89,40.57,invest_d_a,2,multihaz_agr,Wp,04_06_00_00
2358,35.24,32.01,36.9,invest_d_a,2,multihaz_agr,Wp,07_09_00_00
2359,38.44,36.1,40.57,invest_d_a,2,multihaz_agr,Wp,11_06_00_00
2360,31.4,27.67,33.76,invest_d_a,2,multihaz_agr,Wp,08_07_00_00
2361,30.6,24.4,36.51,invest_d_a,2,multihaz_agr,Wp,11_03_00_00
2362,38.58,34.18,41.82,invest_d_a,2,multihaz_agr,Wp,05_08_00_00
2363,21.98,20.22,22.14,invest_d_a,2,multihaz_agr,Wp,01_10_00_00
2364,0.0,0.0,0.0,invest_d_a,2,multihaz_agr,Wp,08_00_00_00
2365,35.88,33.61,36.9,invest_d_a,2,multihaz_agr,Wp,00_09_00_00
2366,37.69,35.47,38.6,invest_d_a,2,multihaz_agr,Wp,04_05_00_00
2367,25.89,22.95,27.19,invest_d_a,2,multihaz_agr,Wp,07_02_00_00
2368,29.28,23.05,33.26,invest_d_a,2,multihaz_agr,Wp,03_09_00_00
2369,37.69,35.69,38.59,invest_d_a,2,multihaz_agr,Wp,04_04_00_00
2370,30.6,24.4,36.51,invest_d_a,2,multihaz_agr,Wp,02_03_00_00
2371,26.53,25.07,27.19,invest_d_a,2,multihaz_agr,Wp,10_02_00_00
2372,30.87,24.4,34.53,invest_d_a,2,multihaz_agr,Wp,03_03_00_00
2373,38.07,35.78,38.73,invest_d_a,2,multihaz_agr,Wp,11_05_00_00
2374,37.95,34.18,41.27,invest_d_a,2,multihaz_agr,Wp,07_08_00_00
2375,21.98,20.22,22.14,invest_d_a,2,multihaz_agr,Wp,07_10_00_00
2376,822.44,705.66,872.3,revenue_agr,2,multihaz_agr,Wp,02_09_00_00
2377,725.46,699.46,738.28,revenue_agr,2,multihaz_agr,Wp,10_01_00_00
2378,873.67,844.41,899.79,revenue_agr,2,multihaz_agr,Wp,05_06_00_00
2379,830.22,799.91,842.95,revenue_agr,2,multihaz_agr,Wp,11_07_00_00
2380,752.4,703.32,771.22,revenue_agr,2,multihaz_agr,Wp,09_08_00_00
2381,794.43,721.24,849.64,revenue_agr,2,multihaz_agr,Wp,02_08_00_00
2382,810.04,791.13,828.08,revenue_agr,2,multihaz_agr,Wp,03_07_00_00
2383,828.11,787.24,851.67,revenue_agr,2,multihaz_agr,Wp,02_05_00_00
2384,560.72,526.34,580.49,revenue_agr,2,multihaz_agr,Wp,04_02_00_00
2385,371.26,333.01,397.62,revenue_agr,2,multihaz_agr,Wp,02_00_00_00
2386,798.96,763.23,824.29,revenue_agr,2,multihaz_agr,Wp,09_04_00_00
2387,851.27,806.63,870.97,revenue_agr,2,multihaz_agr,Wp,10_05_00_00
2388,811.68,764.68,833.76,revenue_agr,2,multihaz_agr,Wp,11_04_00_00
2389,332.96,287.46,362.39,revenue_agr,2,multihaz_agr,Wp,01_00_00_00
2390,742.27,714.8,753.68,revenue_agr,2,multihaz_agr,Wp,07_01_00_00
2391,903.14,876.17,917.77,revenue_agr,2,multihaz_agr,Wp,10_10_00_00
2392,813.36,779.34,833.88,revenue_agr,2,multihaz_agr,Wp,00_05_00_00
2393,412.41,370.79,430.52,revenue_agr,2,multihaz_agr,Wp,05_00_00_00
2394,327.14,284.37,356.51,revenue_agr,2,multihaz_agr,Wp,03_00_00_00
2395,791.51,737.94,819.68,revenue_agr,2,multihaz_agr,Wp,02_01_00_00
2396,749.24,706.89,782.66,revenue_agr,2,multihaz_agr,Wp,09_09_00_00
2397,868.52,827.26,899.8,revenue_agr,2,multihaz_agr,Wp,08_06_00_00
2398,826.52,810.37,854.94,revenue_agr,2,multihaz_agr,Wp,03_10_00_00
2399,858.38,821.74,873.17,revenue_agr,2,multihaz_agr,Wp,07_05_00_00
2400,674.91,640.86,703.57,revenue_agr,2,multihaz_agr,Wp,04_01_00_00
2401,846.88,812.05,861.96,revenue_agr,2,multihaz_agr,Wp,11_10_00_00
2402,732.5,706.18,742.89,revenue_agr,2,multihaz_agr,Wp,05_01_00_00
2403,756.87,726.6,767.67,revenue_agr,2,multihaz_agr,Wp,10_09_00_00
2404,341.75,297.75,362.09,revenue_agr,2,multihaz_agr,Wp,11_00_00_00
2405,741.68,709.79,762.22,revenue_agr,2,multihaz_agr,Wp,01_01_00_00
2406,593.71,568.87,607.64,revenue_agr,2,multihaz_agr,Wp,00_02_00_00
2407,766.13,735.96,785.54,revenue_agr,2,multihaz_agr,Wp,03_08_00_00
2408,874.13,849.39,899.8,revenue_agr,2,multihaz_agr,Wp,07_06_00_00
2409,910.56,882.74,924.15,revenue_agr,2,multihaz_agr,Wp,05_10_00_00
2410,874.38,840.95,892.64,revenue_agr,2,multihaz_agr,Wp,02_07_00_00
2411,745.16,678.85,792.56,revenue_agr,2,multihaz_agr,Wp,01_08_00_00
2412,750.21,676.95,796.9,revenue_agr,2,multihaz_agr,Wp,11_08_00_00
2413,890.08,849.08,914.04,revenue_agr,2,multihaz_agr,Wp,02_10_00_00
2414,830.48,800.3,852.39,revenue_agr,2,multihaz_agr,Wp,09_10_00_00
2415,548.65,525.87,562.05,revenue_agr,2,multihaz_agr,Wp,11_02_00_00
2416,777.64,753.67,795.46,revenue_agr,2,multihaz_agr,Wp,10_08_00_00
2417,740.35,706.14,762.34,revenue_agr,2,multihaz_agr,Wp,00_08_00_00
2418,864.91,838.3,882.88,revenue_agr,2,multihaz_agr,Wp,00_10_00_00
2419,797.17,770.73,810.63,revenue_agr,2,multihaz_agr,Wp,06_08_00_00
2420,406.92,374.9,430.06,revenue_agr,2,multihaz_agr,Wp,07_00_00_00
2421,624.46,581.34,642.79,revenue_agr,2,multihaz_agr,Wp,06_02_00_00
2422,824.48,802.66,840.39,revenue_agr,2,multihaz_agr,Wp,01_07_00_00
2423,388.72,357.39,405.44,revenue_agr,2,multihaz_agr,Wp,00_00_00_00
2424,831.33,797.91,857.19,revenue_agr,2,multihaz_agr,Wp,00_04_00_00
2425,769.51,739.73,798.69,revenue_agr,2,multihaz_agr,Wp,03_05_00_00
2426,780.08,728.48,801.06,revenue_agr,2,multihaz_agr,Wp,08_08_00_00
2427,886.77,867.54,896.07,revenue_agr,2,multihaz_agr,Wp,07_07_00_00
2428,541.92,520.69,559.15,revenue_agr,2,multihaz_agr,Wp,01_02_00_00
2429,678.9,642.36,708.48,revenue_agr,2,multihaz_agr,Wp,04_03_00_00
2430,813.98,787.49,824.36,revenue_agr,2,multihaz_agr,Wp,09_07_00_00
2431,763.92,733.31,774.19,revenue_agr,2,multihaz_agr,Wp,05_09_00_00
2432,628.2,602.11,642.85,revenue_agr,2,multihaz_agr,Wp,08_02_00_00
2433,408.04,365.78,425.81,revenue_agr,2,multihaz_agr,Wp,10_00_00_00
2434,688.24,657.73,701.24,revenue_agr,2,multihaz_agr,Wp,00_01_00_00
2435,840.78,818.99,862.51,revenue_agr,2,multihaz_agr,Wp,04_10_00_00
2436,718.54,663.83,742.68,revenue_agr,2,multihaz_agr,Wp,03_01_00_00
2437,828.1,801.52,851.81,revenue_agr,2,multihaz_agr,Wp,00_06_00_00
2438,692.23,659.27,705.28,revenue_agr,2,multihaz_agr,Wp,00_03_00_00
2439,727.36,699.5,740.58,revenue_agr,2,multihaz_agr,Wp,08_01_00_00
2440,772.73,661.86,814.89,revenue_agr,2,multihaz_agr,Wp,01_09_00_00
2441,885.8,867.49,896.03,revenue_agr,2,multihaz_agr,Wp,06_07_00_00
2442,402.16,338.02,429.95,revenue_agr,2,multihaz_agr,Wp,06_00_00_00
2443,909.64,880.61,922.14,revenue_agr,2,multihaz_agr,Wp,06_10_00_00
2444,875.85,845.34,891.39,revenue_agr,2,multihaz_agr,Wp,06_04_00_00
2445,532.63,507.53,555.51,revenue_agr,2,multihaz_agr,Wp,03_02_00_00
2446,779.1,745.49,804.81,revenue_agr,2,multihaz_agr,Wp,01_05_00_00
2447,746.63,706.36,767.9,revenue_agr,2,multihaz_agr,Wp,11_01_00_00
2448,774.46,731.81,796.68,revenue_agr,2,multihaz_agr,Wp,09_05_00_00
2449,744.46,722.56,766.14,revenue_agr,2,multihaz_agr,Wp,06_01_00_00
2450,777.57,659.36,820.21,revenue_agr,2,multihaz_agr,Wp,11_09_00_00
2451,758.78,727.24,771.61,revenue_agr,2,multihaz_agr,Wp,08_09_00_00
2452,780.87,756.24,813.19,revenue_agr,2,multihaz_agr,Wp,06_09_00_00
2453,876.38,846.45,891.49,revenue_agr,2,multihaz_agr,Wp,05_04_00_00
2454,857.44,805.77,891.15,revenue_agr,2,multihaz_agr,Wp,02_06_00_00
2455,736.56,709.76,747.46,revenue_agr,2,multihaz_agr,Wp,05_03_00_00
2456,855.03,812.03,874.07,revenue_agr,2,multihaz_agr,Wp,02_04_00_00
2457,338.88,293.31,362.6,revenue_agr,2,multihaz_agr,Wp,09_00_00_00
2458,588.99,546.63,607.77,revenue_agr,2,multihaz_agr,Wp,02_02_00_00
2459,869.63,839.88,881.67,revenue_agr,2,multihaz_agr,Wp,10_04_00_00
2460,873.47,843.3,899.79,revenue_agr,2,multihaz_agr,Wp,06_06_00_00
2461,746.33,718.38,759.71,revenue_agr,2,multihaz_agr,Wp,07_03_00_00
2462,871.22,844.65,887.76,revenue_agr,2,multihaz_agr,Wp,08_04_00_00
2463,796.13,760.91,821.26,revenue_agr,2,multihaz_agr,Wp,03_06_00_00
2464,853.49,821.74,873.17,revenue_agr,2,multihaz_agr,Wp,08_05_00_00
2465,866.58,837.84,884.86,revenue_agr,2,multihaz_agr,Wp,10_06_00_00
2466,817.98,798.14,833.12,revenue_agr,2,multihaz_agr,Wp,04_07_00_00
2467,726.24,689.23,744.5,revenue_agr,2,multihaz_agr,Wp,04_08_00_00
2468,905.42,877.36,922.15,revenue_agr,2,multihaz_agr,Wp,08_10_00_00
2469,857.15,830.41,873.08,revenue_agr,2,multihaz_agr,Wp,06_05_00_00
2470,840.59,805.82,859.08,revenue_agr,2,multihaz_agr,Wp,00_07_00_00
2471,885.83,867.49,896.03,revenue_agr,2,multihaz_agr,Wp,05_07_00_00
2472,729.46,703.04,742.56,revenue_agr,2,multihaz_agr,Wp,10_03_00_00
2473,878.21,859.34,887.93,revenue_agr,2,multihaz_agr,Wp,10_07_00_00
2474,348.21,323.35,375.7,revenue_agr,2,multihaz_agr,Wp,04_00_00_00
2475,805.97,768.72,832.21,revenue_agr,2,multihaz_agr,Wp,01_04_00_00
2476,877.35,854.89,891.39,revenue_agr,2,multihaz_agr,Wp,07_04_00_00
2477,808.26,774.87,833.24,revenue_agr,2,multihaz_agr,Wp,01_06_00_00
2478,633.19,594.92,643.93,revenue_agr,2,multihaz_agr,Wp,05_02_00_00
2479,540.33,523.28,557.12,revenue_agr,2,multihaz_agr,Wp,09_02_00_00
2480,748.52,723.72,772.14,revenue_agr,2,multihaz_agr,Wp,06_03_00_00
2481,793.43,766.06,824.26,revenue_agr,2,multihaz_agr,Wp,03_04_00_00
2482,728.61,628.53,767.9,revenue_agr,2,multihaz_agr,Wp,01_03_00_00
2483,796.89,774.2,816.97,revenue_agr,2,multihaz_agr,Wp,09_06_00_00
2484,731.43,701.75,746.07,revenue_agr,2,multihaz_agr,Wp,08_03_00_00
2485,710.25,674.52,749.07,revenue_agr,2,multihaz_agr,Wp,04_09_00_00
2486,858.6,813.2,875.49,revenue_agr,2,multihaz_agr,Wp,05_05_00_00
2487,701.08,665.48,729.6,revenue_agr,2,multihaz_agr,Wp,09_01_00_00
2488,705.07,668.8,735.09,revenue_agr,2,multihaz_agr,Wp,09_03_00_00
2489,805.03,775.35,828.75,revenue_agr,2,multihaz_agr,Wp,04_06_00_00
2490,776.75,741.92,789.94,revenue_agr,2,multihaz_agr,Wp,07_09_00_00
2491,813.85,784.32,841.06,revenue_agr,2,multihaz_agr,Wp,11_06_00_00
2492,880.7,846.19,896.07,revenue_agr,2,multihaz_agr,Wp,08_07_00_00
2493,733.72,626.57,770.17,revenue_agr,2,multihaz_agr,Wp,11_03_00_00
2494,785.2,760.39,801.0,revenue_agr,2,multihaz_agr,Wp,05_08_00_00
2495,840.88,815.75,862.73,revenue_agr,2,multihaz_agr,Wp,01_10_00_00
2496,402.57,351.15,430.06,revenue_agr,2,multihaz_agr,Wp,08_00_00_00
2497,719.25,688.79,738.91,revenue_agr,2,multihaz_agr,Wp,00_09_00_00
2498,786.48,750.87,806.02,revenue_agr,2,multihaz_agr,Wp,04_05_00_00
2499,630.31,603.55,642.85,revenue_agr,2,multihaz_agr,Wp,07_02_00_00
2500,766.98,709.68,797.01,revenue_agr,2,multihaz_agr,Wp,03_09_00_00
2501,807.51,786.83,830.48,revenue_agr,2,multihaz_agr,Wp,04_04_00_00
2502,778.44,681.94,823.85,revenue_agr,2,multihaz_agr,Wp,02_03_00_00
2503,626.58,588.22,638.89,revenue_agr,2,multihaz_agr,Wp,10_02_00_00
2504,722.53,669.51,748.16,revenue_agr,2,multihaz_agr,Wp,03_03_00_00
2505,784.79,742.41,802.96,revenue_agr,2,multihaz_agr,Wp,11_05_00_00
2506,794.98,769.01,810.66,revenue_agr,2,multihaz_agr,Wp,07_08_00_00
2507,911.29,891.18,922.15,revenue_agr,2,multihaz_agr,Wp,07_10_00_00
2508,3.9,3.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,02_09_00_00
2509,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,10_01_00_00
2510,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,05_06_00_00
2511,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,Wp,11_07_00_00
2512,3.8,3.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,09_08_00_00
2513,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,02_08_00_00
2514,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,Wp,03_07_00_00
2515,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,02_05_00_00
2516,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,04_02_00_00
2517,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,Wp,02_00_00_00
2518,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,09_04_00_00
2519,3.6,3.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,10_05_00_00
2520,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,11_04_00_00
2521,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,Wp,01_00_00_00
2522,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,07_01_00_00
2523,2.1,2.0,2.0,pathways_list_d_a,2,multihaz_agr,Wp,10_10_00_00
2524,3.6,3.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,00_05_00_00
2525,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,Wp,05_00_00_00
2526,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,Wp,03_00_00_00
2527,3.5,3.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,02_01_00_00
2528,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,09_09_00_00
2529,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,Wp,08_06_00_00
