,robustness,r10,r90,output,stage,sector_hazard,cc_scenario,fa_p,da_p,fu_p,ds_p
73,24.664545454545454,20.098181818181818,27.16,invest_d_a,2,multihaz_agr,D,8,999,999,999
74,881.2027272727272,848.9836363636364,897.53,revenue_agr,2,multihaz_agr,D,8,999,999,999
75,2.5272727272727273,2.3636363636363638,2.6363636363636362,pathways_list_d_a,2,multihaz_agr,D,8,999,999,999
76,1.0999999999999999,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,8,999,999,999
77,88.05909090909091,31.799090909090907,126.7009090909091,DamAgr_f_tot,2,multihaz_agr,D,6,999,999,999
78,75.59909090909092,55.1109090909091,86.81818181818181,DamAgr_d_tot,2,multihaz_agr,D,6,999,999,999
79,112.5,112.0,114.27,invest_f_a,2,multihaz_agr,D,6,999,999,999
80,24.65727272727273,19.717272727272725,27.449999999999992,invest_d_a,2,multihaz_agr,D,6,999,999,999
81,886.8681818181819,866.9054545454545,904.3181818181819,revenue_agr,2,multihaz_agr,D,6,999,999,999
82,2.5454545454545454,2.3636363636363638,2.6363636363636362,pathways_list_d_a,2,multihaz_agr,D,6,999,999,999
83,1.1999999999999997,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,6,999,999,999
84,151.20833333333334,79.82,197.68249999999998,DamAgr_f_tot,2,multihaz_agr,D,999,9,999,999
85,93.04333333333334,69.67666666666666,106.89166666666667,DamAgr_d_tot,2,multihaz_agr,D,999,9,999,999
86,111.68416666666668,51.73166666666666,147.41666666666666,invest_f_a,2,multihaz_agr,D,999,9,999,999
87,31.537499999999994,22.554166666666664,35.10666666666666,invest_d_a,2,multihaz_agr,D,999,9,999,999
88,851.4483333333333,823.1016666666665,870.9375,revenue_agr,2,multihaz_agr,D,999,9,999,999
89,3.9249999999999994,3.5833333333333335,4.0,pathways_list_d_a,2,multihaz_agr,D,999,9,999,999
90,1.458333333333333,0.9166666666666666,1.75,pathways_list_f_a,2,multihaz_agr,D,999,9,999,999
91,151.95499999999998,80.63499999999999,200.80583333333334,DamAgr_f_tot,2,multihaz_agr,D,999,1,999,999
92,95.03583333333334,74.31,110.69333333333334,DamAgr_d_tot,2,multihaz_agr,D,999,1,999,999
93,111.8575,51.73166666666666,147.41666666666666,invest_f_a,2,multihaz_agr,D,999,1,999,999
94,29.004166666666666,20.011666666666667,33.71083333333333,invest_d_a,2,multihaz_agr,D,999,1,999,999
95,849.3766666666669,820.9516666666667,868.0116666666668,revenue_agr,2,multihaz_agr,D,999,1,999,999
96,3.5083333333333333,2.75,4.0,pathways_list_d_a,2,multihaz_agr,D,999,1,999,999
97,1.4583333333333333,0.9166666666666666,1.75,pathways_list_f_a,2,multihaz_agr,D,999,1,999,999
98,151.29333333333335,78.2275,198.22,DamAgr_f_tot,2,multihaz_agr,D,999,6,999,999
99,51.93,38.089999999999996,61.798333333333325,DamAgr_d_tot,2,multihaz_agr,D,999,6,999,999
100,111.63416666666667,51.731666666666676,147.41666666666666,invest_f_a,2,multihaz_agr,D,999,6,999,999
101,34.61000000000001,30.339999999999993,36.279999999999994,invest_d_a,2,multihaz_agr,D,999,6,999,999
102,892.4866666666667,870.9533333333333,907.0416666666666,revenue_agr,2,multihaz_agr,D,999,6,999,999
103,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,D,999,6,999,999
104,1.45,0.9166666666666666,1.6666666666666667,pathways_list_f_a,2,multihaz_agr,D,999,6,999,999
105,151.52666666666667,78.235,198.835,DamAgr_f_tot,2,multihaz_agr,D,999,7,999,999
106,33.578333333333326,25.16416666666667,35.873333333333335,DamAgr_d_tot,2,multihaz_agr,D,999,7,999,999
107,111.63416666666667,51.73166666666666,147.41666666666666,invest_f_a,2,multihaz_agr,D,999,7,999,999
108,19.099999999999998,16.62,18.44,invest_d_a,2,multihaz_agr,D,999,7,999,999
109,910.4758333333333,889.3891666666668,924.5508333333332,revenue_agr,2,multihaz_agr,D,999,7,999,999
110,1.0999999999999999,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,999,7,999,999
111,1.4500000000000002,0.9166666666666666,1.6666666666666667,pathways_list_f_a,2,multihaz_agr,D,999,7,999,999
112,151.995,78.23750000000001,198.8683333333333,DamAgr_f_tot,2,multihaz_agr,D,999,8,999,999
113,37.9125,30.381666666666664,40.858333333333334,DamAgr_d_tot,2,multihaz_agr,D,999,8,999,999
114,111.63416666666667,51.73166666666666,147.41666666666666,invest_f_a,2,multihaz_agr,D,999,8,999,999
115,17.859999999999996,16.62,18.44,invest_d_a,2,multihaz_agr,D,999,8,999,999
116,906.295,870.2016666666665,923.1325,revenue_agr,2,multihaz_agr,D,999,8,999,999
117,1.0999999999999999,1.0,1.0,pathways_list_d_a,2,multihaz_agr,D,999,8,999,999
118,1.4500000000000002,0.9166666666666666,1.6666666666666667,pathways_list_f_a,2,multihaz_agr,D,999,8,999,999
119,151.33416666666668,78.23166666666667,198.24083333333337,DamAgr_f_tot,2,multihaz_agr,D,999,5,999,999
120,37.96666666666667,26.584166666666665,48.017500000000005,DamAgr_d_tot,2,multihaz_agr,D,999,5,999,999
121,111.63416666666667,51.73166666666666,147.41666666666666,invest_f_a,2,multihaz_agr,D,999,5,999,999
