timing,measure_sequence,no_measure,sector_hazard,sectorname,cc_scenario,climvar,portfolio,realization,f_a,d_a,f_u,d_s,stage
81.0,0&13,1,multihaz_agr,f_a,D,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,D,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,D,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
45.0,0&13,1,multihaz_agr,f_a,D,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,D,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,D,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
16.0,0&13,1,multihaz_agr,f_a,D,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,
57.0,0&13&14,2,multihaz_agr,f_a,D,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
26.0,0&13,1,multihaz_agr,f_a,D,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,D,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,D,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
84.0,0&13,1,multihaz_agr,f_a,D,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,D,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,D,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
7.0,0&4,1,multihaz_agr,d_a,D,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
17.0,0&4&1,2,multihaz_agr,d_a,D,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,3,multihaz_agr,d_a,D,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
7.0,0&4,1,multihaz_agr,d_a,D,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,D,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
10.0,0&4,1,multihaz_agr,d_a,D,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,D,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
12.0,0&4,1,multihaz_agr,d_a,D,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,D,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
12.0,0&4,1,multihaz_agr,d_a,D,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,D,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
20.0,0&4,1,multihaz_agr,d_a,D,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,D,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
18.0,0&4,1,multihaz_agr,d_a,D,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,D,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
15.0,0&4,1,multihaz_agr,d_a,D,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,D,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
12.0,0&4,1,multihaz_agr,d_a,D,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,D,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
14.0,0&4,1,multihaz_agr,d_a,D,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,D,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
38.0,0&13,1,multihaz_agr,f_a,G,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
48.0,0&13&14,2,multihaz_agr,f_a,G,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,3,multihaz_agr,f_a,G,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
11.0,0&13,1,multihaz_agr,f_a,G,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,G,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,G,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
23.0,0&13,1,multihaz_agr,f_a,G,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,G,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,G,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
19.0,0&13,1,multihaz_agr,f_a,G,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,G,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,G,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
58.0,0&13,1,multihaz_agr,f_a,G,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,G,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,G,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
78.0,0&13,1,multihaz_agr,f_a,G,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,G,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,G,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
45.0,0&13,1,multihaz_agr,f_a,G,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,G,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,G,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
16.0,0&13,1,multihaz_agr,f_a,G,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,
57.0,0&13&14,2,multihaz_agr,f_a,G,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,3,multihaz_agr,f_a,G,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
26.0,0&13,1,multihaz_agr,f_a,G,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,G,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,G,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
51.0,0&13,1,multihaz_agr,f_a,G,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
84.0,0&13&14,2,multihaz_agr,f_a,G,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,3,multihaz_agr,f_a,G,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
7.0,0&4,1,multihaz_agr,d_a,G,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
17.0,0&4&1,2,multihaz_agr,d_a,G,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
47.0,0&4&1&3,3,multihaz_agr,d_a,G,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
94.0,0&4&1&3&2,4,multihaz_agr,d_a,G,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
7.0,0&4,1,multihaz_agr,d_a,G,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,G,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
10.0,0&4,1,multihaz_agr,d_a,G,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,G,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
7.0,0&4,1,multihaz_agr,d_a,G,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,G,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
12.0,0&4,1,multihaz_agr,d_a,G,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,G,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
20.0,0&4,1,multihaz_agr,d_a,G,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,G,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
18.0,0&4,1,multihaz_agr,d_a,G,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,G,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
15.0,0&4,1,multihaz_agr,d_a,G,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,G,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
12.0,0&4,1,multihaz_agr,d_a,G,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,d_a,G,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
14.0,0&4,1,multihaz_agr,d_a,G,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
24.0,0&4&1,2,multihaz_agr,d_a,G,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
37.0,0&4&1&3,3,multihaz_agr,d_a,G,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
47.0,0&4&1&3&2,4,multihaz_agr,d_a,G,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
38.0,0&13,1,multihaz_agr,f_a,Wp,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
48.0,0&13&14,2,multihaz_agr,f_a,Wp,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,3,multihaz_agr,f_a,Wp,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,Wp,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
11.0,0&13,1,multihaz_agr,f_a,Wp,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,Wp,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,Wp,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,Wp,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
23.0,0&13,1,multihaz_agr,f_a,Wp,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,Wp,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,Wp,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,Wp,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
19.0,0&13,1,multihaz_agr,f_a,Wp,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,Wp,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,Wp,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,Wp,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
53.0,0&13,1,multihaz_agr,f_a,Wp,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,Wp,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,Wp,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,Wp,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
32.0,0&13,1,multihaz_agr,f_a,Wp,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,Wp,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,Wp,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,Wp,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
45.0,0&13,1,multihaz_agr,f_a,Wp,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,Wp,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,Wp,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,Wp,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
16.0,0&13,1,multihaz_agr,f_a,Wp,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,
57.0,0&13&14,2,multihaz_agr,f_a,Wp,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,3,multihaz_agr,f_a,Wp,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,Wp,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
26.0,0&13,1,multihaz_agr,f_a,Wp,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,2,multihaz_agr,f_a,Wp,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,Wp,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,Wp,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
56.0,0&13,1,multihaz_agr,f_a,Wp,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
84.0,0&13&14,2,multihaz_agr,f_a,Wp,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
,,3,multihaz_agr,f_a,Wp,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,Wp,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,2.0
7.0,0&4,1,multihaz_agr,d_a,Wp,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
17.0,0&4&1,2,multihaz_agr,d_a,Wp,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
27.0,0&4&1&3,3,multihaz_agr,d_a,Wp,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
37.0,0&4&1&3&2,4,multihaz_agr,d_a,Wp,1,05_08_00_00,5000,5.0,8.0,0.0,0.0,
7.0,0&4,1,multihaz_agr,d_a,Wp,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,
20.0,0&4&1,2,multihaz_agr,d_a,Wp,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,
30.0,0&4&1&3,3,multihaz_agr,d_a,Wp,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,
40.0,0&4&1&3&2,4,multihaz_agr,d_a,Wp,2,05_08_00_00,5000,5.0,8.0,0.0,0.0,
6.0,0&4,1,multihaz_agr,d_a,Wp,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,
43.0,0&4&1,2,multihaz_agr,d_a,Wp,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,
53.0,0&4&1&3,3,multihaz_agr,d_a,Wp,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,
63.0,0&4&1&3&2,4,multihaz_agr,d_a,Wp,3,05_08_00_00,5000,5.0,8.0,0.0,0.0,
7.0,0&4,1,multihaz_agr,d_a,Wp,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,
17.0,0&4&1,2,multihaz_agr,d_a,Wp,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,
27.0,0&4&1&3,3,multihaz_agr,d_a,Wp,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,
37.0,0&4&1&3&2,4,multihaz_agr,d_a,Wp,4,05_08_00_00,5000,5.0,8.0,0.0,0.0,
8.0,0&4,1,multihaz_agr,d_a,Wp,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,
54.0,0&4&1,2,multihaz_agr,d_a,Wp,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,
64.0,0&4&1&3,3,multihaz_agr,d_a,Wp,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,
74.0,0&4&1&3&2,4,multihaz_agr,d_a,Wp,5,05_08_00_00,5000,5.0,8.0,0.0,0.0,
12.0,0&4,1,multihaz_agr,d_a,Wp,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,
55.0,0&4&1,2,multihaz_agr,d_a,Wp,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,
65.0,0&4&1&3,3,multihaz_agr,d_a,Wp,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,
75.0,0&4&1&3&2,4,multihaz_agr,d_a,Wp,6,05_08_00_00,5000,5.0,8.0,0.0,0.0,
16.0,0&4,1,multihaz_agr,d_a,Wp,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,
51.0,0&4&1,2,multihaz_agr,d_a,Wp,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,
61.0,0&4&1&3,3,multihaz_agr,d_a,Wp,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,
71.0,0&4&1&3&2,4,multihaz_agr,d_a,Wp,7,05_08_00_00,5000,5.0,8.0,0.0,0.0,
12.0,0&4,1,multihaz_agr,d_a,Wp,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,
23.0,0&4&1,2,multihaz_agr,d_a,Wp,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,
33.0,0&4&1&3,3,multihaz_agr,d_a,Wp,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,
43.0,0&4&1&3&2,4,multihaz_agr,d_a,Wp,8,05_08_00_00,5000,5.0,8.0,0.0,0.0,
12.0,0&4,1,multihaz_agr,d_a,Wp,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,
25.0,0&4&1,2,multihaz_agr,d_a,Wp,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,
35.0,0&4&1&3,3,multihaz_agr,d_a,Wp,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,
45.0,0&4&1&3&2,4,multihaz_agr,d_a,Wp,9,05_08_00_00,5000,5.0,8.0,0.0,0.0,
11.0,0&4,1,multihaz_agr,d_a,Wp,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
21.0,0&4&1,2,multihaz_agr,d_a,Wp,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
31.0,0&4&1&3,3,multihaz_agr,d_a,Wp,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
41.0,0&4&1&3&2,4,multihaz_agr,d_a,Wp,10,05_08_00_00,5000,5.0,8.0,0.0,0.0,
38.0,0&10,1,multihaz_agr,f_a,D,1,01_10_00_00,5000,1.0,10.0,0.0,0.0,
48.0,0&10&11,2,multihaz_agr,f_a,D,1,01_10_00_00,5000,1.0,10.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,1,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,1,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
14.0,0&10,1,multihaz_agr,f_a,D,2,01_10_00_00,5000,1.0,10.0,0.0,0.0,
59.0,0&10&11,2,multihaz_agr,f_a,D,2,01_10_00_00,5000,1.0,10.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,2,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,2,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
23.0,0&10,1,multihaz_agr,f_a,D,3,01_10_00_00,5000,1.0,10.0,0.0,0.0,
,,2,multihaz_agr,f_a,D,3,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,D,3,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,3,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
19.0,0&10,1,multihaz_agr,f_a,D,4,01_10_00_00,5000,1.0,10.0,0.0,0.0,
31.0,0&10&11,2,multihaz_agr,f_a,D,4,01_10_00_00,5000,1.0,10.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,4,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,4,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
59.0,0&10,1,multihaz_agr,f_a,D,5,01_10_00_00,5000,1.0,10.0,0.0,0.0,
74.0,0&10&11,2,multihaz_agr,f_a,D,5,01_10_00_00,5000,1.0,10.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,5,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,5,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
81.0,0&10,1,multihaz_agr,f_a,D,6,01_10_00_00,5000,1.0,10.0,0.0,0.0,
92.0,0&10&11,2,multihaz_agr,f_a,D,6,01_10_00_00,5000,1.0,10.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,6,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,6,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
45.0,0&10,1,multihaz_agr,f_a,D,7,01_10_00_00,5000,1.0,10.0,0.0,0.0,
84.0,0&10&11,2,multihaz_agr,f_a,D,7,01_10_00_00,5000,1.0,10.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,7,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,7,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
16.0,0&10,1,multihaz_agr,f_a,D,8,01_10_00_00,5000,1.0,10.0,0.0,0.0,
57.0,0&10&11,2,multihaz_agr,f_a,D,8,01_10_00_00,5000,1.0,10.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,8,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,8,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
26.0,0&10,1,multihaz_agr,f_a,D,9,01_10_00_00,5000,1.0,10.0,0.0,0.0,
43.0,0&10&11,2,multihaz_agr,f_a,D,9,01_10_00_00,5000,1.0,10.0,0.0,0.0,
53.0,0&10&11&13,3,multihaz_agr,f_a,D,9,01_10_00_00,5000,1.0,10.0,0.0,0.0,
,,4,multihaz_agr,f_a,D,9,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
84.0,0&10,1,multihaz_agr,f_a,D,10,01_10_00_00,5000,1.0,10.0,0.0,0.0,
,,2,multihaz_agr,f_a,D,10,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,D,10,01_10_00_00,5000,1.0,10.0,0.0,0.0,2.0
